StoreID,Total_Visits,Avg_Call_Duration,Salesperson_Count,StoreLatitude,StoreLongitude,GeoCluster,Milk,Bread,Cheese,Yogurt,Butter,Cream,IceCream,Ghee,Paneer,Milk_Qty,Bread_Qty,Cheese_Qty,Yogurt_Qty,Butter_Qty,Cream_Qty,IceCream_Qty,Ghee_Qty,Paneer_Qty,Pred_Milk,Pred_Bread,Pred_Cheese,Pred_Yogurt,Pred_Butter,Pred_Cream,Pred_IceCream,Pred_Ghee,Pred_Paneer
S#CT0000000047,1,2.0,1,3.955586667,103.307685,4.0,1,0,0,1,0,0,0,0,0,43,0,0,37,0,0,0,0,0,21.076807731849225,17.603418183068932,11.60474188369898,13.966870875863453,11.64076431249935,8.313337193500352,9.956074924703234,7.91397788417051,10.266835216351042
S#CT0000000048,1,2.0,1,3.917728333,103.3053283,4.0,1,1,1,1,1,1,1,1,0,15,44,17,24,18,44,17,36,0,21.076807731849225,17.603418183068932,11.60474188369898,13.966870875863453,11.64076431249935,8.313337193500352,9.956074924703234,7.91397788417051,10.266835216351042
S#CT0000000050,1,2.0,1,3.850351667,103.3354167,4.0,1,0,1,0,0,0,0,1,1,16,0,28,0,0,0,0,21,36,21.076807731849225,17.603418183068932,11.60474188369898,13.966870875863453,11.64076431249935,8.313337193500352,9.956074924703234,7.91397788417051,10.266835216351042
S#CT0000000054,7,1.7142857142857142,1,5.8309649,116.0406761,1.0,0,1,0,1,0,0,1,0,0,0,38,0,38,0,0,24,0,0,5.301291666666666,32.40525747863248,1.395,30.3607055897319,3.7365,2.244102191127287,19.37470760233918,1.3295634920634922,1.3105714285714285
S#CT0000000058,4,2.5,1,5.8394632,118.1178773,1.0,0,1,1,1,1,1,0,0,0,0,9,33,26,28,39,0,0,0,22.012184433621925,18.897322323509822,10.881380591630595,6.944396603396601,7.503063519813519,19.23919432650683,11.673015678765672,8.294486790986797,12.342982503607502
S#CT0000000061,1,2.0,1,3.8516712,103.3332812,4.0,1,1,1,0,0,1,1,1,0,43,36,32,0,0,23,18,42,0,21.076807731849225,17.603418183068932,11.60474188369898,13.966870875863453,11.64076431249935,8.313337193500352,9.956074924703234,7.91397788417051,10.266835216351042
S#CT0000000063,8,4.25,1,1.6380032,110.3402643,3.0,0,1,0,1,1,0,1,1,1,0,24,0,13,42,0,42,43,34,7.853357142857143,19.157,3.964309523809524,13.487250000000001,34.22192857142857,2.4769285714285716,27.847041666666666,33.98071428571429,23.599416666666666
S#CT0000000064,2,1.0,1,2.3172354,111.8283857,3.0,1,0,0,0,0,1,0,0,0,27,0,0,0,0,8,0,0,0,24.026095604554566,17.902233524970082,12.1352188942561,9.50575429243998,11.750069654562532,10.063702191866987,9.378199662858636,11.8527488931273,9.950450917765654
S#CT0000000069,2,2.5,1,3.918366667,103.0357083,4.0,1,1,1,1,0,0,0,0,0,24,46,5,47,0,0,0,0,0,22.527945690894924,17.139475125625992,10.821432950006914,19.216845927758957,15.703577284958907,12.663089347263169,9.864662799703133,13.472519613279538,11.264405634272755
S#CT0000000070,1,2.0,1,3.825893333,103.2780983,4.0,1,1,0,0,1,0,0,0,0,39,33,0,0,19,0,0,0,0,21.076807731849225,17.603418183068932,11.60474188369898,13.966870875863453,11.64076431249935,8.313337193500352,9.956074924703234,7.91397788417051,10.266835216351042
S#CT0000000072,2,0.0,1,3.3746443,102.948225,4.0,1,0,0,1,0,0,0,0,1,31,0,0,23,0,0,0,0,45,16.585888888888892,8.811789835164838,9.10034432234432,20.19766285103785,16.379917429792425,0.0,8.5655,0.0,10.528355769230764
S#CT0000000079,5,5.2,2,5.3386326,116.15633970000002,1.0,0,0,0,1,1,1,0,1,1,0,0,0,17,5,9,0,41,47,12.4,7.796666666666668,1.2658333333333331,15.539047619047619,15.175,10.079880952380952,0.655,28.228928571428572,42.51
S#CT0000000080,1,3.0,1,5.3386056,116.1563218,1.0,1,1,1,0,0,0,1,0,1,40,9,14,0,0,0,10,0,20,22.814769931861047,15.957928120551491,14.274285783612315,16.30571357886499,8.01427055093293,6.691750669880183,11.431507021512827,5.60350673392021,8.251379363529631
S#CT0000000082,3,2.0,1,5.519512628,117.9527731,1.0,0,1,0,0,0,0,0,1,1,0,9,0,0,0,0,0,43,12,21.56228971274824,16.80304307085481,9.514663932515386,10.61391579228381,10.106927588396323,7.916905695642933,8.46535842163464,7.9237906110604595,13.666385828655532
S#CT0000000089,5,2.0,1,,,,1,1,0,0,0,0,0,0,0,47,40,0,0,0,0,0,0,0,39.75885566548588,31.36320364130493,6.823086023105484,4.885080143356455,5.464857148610657,2.831098282356572,4.720804590254492,4.064001595717745,4.289877440149341
S#CT0000000098,2,2.0,1,5.03458267,118.3124046,1.0,1,1,0,1,0,1,1,0,0,19,20,0,27,0,41,36,0,0,23.59733724701005,17.27268156741686,10.30946683676973,13.648518710748315,11.660050342195355,9.151203006589183,10.19497463197695,6.6383371679203185,11.948721033025054
S#CT0000000100,2,16.0,1,5.3456504,116.1522783,1.0,1,1,1,0,0,1,0,0,0,25,35,31,0,0,27,0,0,0,17.343214285714286,33.388928571428565,14.74614285714285,12.74607142857143,0.55,14.705035714285712,4.0529166666666665,0.0,14.394476190476194
S#CT0000000106,4,2.0,1,3.2485104,101.638438,4.0,1,1,0,1,0,0,0,0,0,39,9,0,47,0,0,0,0,0,21.839049912651877,17.643005859803935,11.571527349507775,13.501425637405275,11.978308041671468,9.268321795018894,8.598815697470114,9.410084999296252,10.055004074854772
S#CT0000000107,4,4.75,1,4.6829191,118.2495905,1.0,1,1,0,0,0,0,0,1,0,48,28,0,0,0,0,0,12,0,21.640749999999997,8.461798701298699,3.4866607142857147,0.9528273809523811,28.21526785714286,0.14722222222222223,0.21575,4.302214285714286,0.3099166666666667
S#CT0000000108,3,2.6666666666666665,1,4.290515,118.0089994,1.0,1,0,0,1,0,1,1,0,0,17,0,0,39,0,11,18,0,0,23.97233822959288,18.162939142973556,12.444267672520594,11.34683984049421,9.255240829945372,5.378208353141932,8.625184883698006,6.046485221353146,5.1941728324075305
S#CT0000000112,1,2.0,1,3.77759,103.2355567,4.0,0,1,0,0,1,0,0,1,1,0,34,0,0,20,0,0,29,30,21.076807731849225,17.603418183068932,11.60474188369898,13.966870875863453,11.64076431249935,8.313337193500352,9.956074924703234,7.91397788417051,10.266835216351042
S#CT0000000113,2,2.0,1,2.62543923,101.9488175,4.0,1,1,0,1,0,0,0,0,0,29,42,0,33,0,0,0,0,0,23.915150847985682,16.579581491274645,10.212092308312279,12.869001472128254,12.213940634919926,7.609686424264748,9.47500381830215,8.002540958098203,11.149565716887984
S#CT0000000114,1,1.0,1,3.18684945,113.0380685,3.0,1,1,1,0,1,1,0,0,1,46,17,14,0,11,30,0,0,42,25.40450556999036,18.294789878063,13.876773743934278,10.207821341733224,12.011195646979413,9.106365522907545,5.885391867989697,6.779372516894317,10.19222861567482
S#CT0000000121,4,2.75,1,3.17978934,113.0415839,3.0,1,1,1,1,1,0,0,0,0,44,37,9,49,46,0,0,0,0,36.60208089133089,31.027122655122653,8.735266414141412,37.644219211344215,30.910873133810636,2.3134911616161618,4.0923525641025655,3.703207112332113,4.589418893198305
S#CT0000000128,12,1.75,1,6.006321823,116.1453776,1.0,1,1,1,1,0,0,0,0,0,26,12,10,38,0,0,0,0,0,24.555999999999997,13.010250000000001,10.9275,27.616558583959897,8.792222222222222,7.543125,3.515333333333333,4.6466666666666665,9.654119047619048
S#CT0000000137,1,2.0,1,4.013508333,103.2763817,4.0,0,1,0,1,0,0,0,0,0,0,42,0,48,0,0,0,0,0,21.076807731849225,17.603418183068932,11.60474188369898,13.966870875863453,11.64076431249935,8.313337193500352,9.956074924703234,7.91397788417051,10.266835216351042
S#CT0000000138,1,2.0,1,4.008933333,103.2744783,4.0,1,1,0,0,0,0,0,1,1,8,43,0,0,0,0,0,25,32,21.076807731849225,17.603418183068932,11.60474188369898,13.966870875863453,11.64076431249935,8.313337193500352,9.956074924703234,7.91397788417051,10.266835216351042
S#CT0000000141,3,4.0,1,5.84294505,118.066624,1.0,1,1,1,0,0,1,0,0,1,20,15,38,0,0,9,0,0,32,35.4597446997447,19.18181031468532,10.22734781884781,22.797871406371396,15.884643467643468,5.150998973248973,8.017141441891443,2.284839438339437,15.001481754356757
S#CT0000000143,1,6.0,1,4.47871842,114.0116226,1.0,1,1,0,1,0,1,1,0,1,32,39,0,11,0,18,10,0,26,32.656643398268415,10.09081313131313,7.435329004329001,24.329438492063506,3.831558261183261,4.1295367965367955,3.985918831168831,4.150748737373737,9.141469336219341
S#CT0000000146,3,2.0,1,4.86579691,115.40655650000001,1.0,1,1,1,1,0,0,0,0,0,26,24,10,19,0,0,0,0,0,21.56228971274824,16.80304307085481,9.514663932515386,10.61391579228381,10.106927588396323,7.916905695642933,8.46535842163464,7.9237906110604595,13.666385828655532
S#CT0000000147,1,2.0,1,4.8603703,115.4079113,1.0,1,0,1,0,0,1,0,0,1,17,0,8,0,0,9,0,0,45,23.89565863177711,15.587946969926127,10.600998821877088,12.063653498977843,10.626265425209317,7.956793130346718,9.477854812843061,7.397804307431605,10.579911652149635
S#CT0000000148,3,2.0,1,4.4788354,114.01157440000001,1.0,1,1,1,0,0,0,0,1,0,42,22,48,0,0,0,0,11,0,21.56228971274824,16.80304307085481,9.514663932515386,10.61391579228381,10.106927588396323,7.916905695642933,8.46535842163464,7.9237906110604595,13.666385828655532
S#CT0000000150,2,7.0,1,5.8820853,118.0322948,1.0,1,1,0,0,0,1,0,1,0,22,42,0,0,0,47,0,16,0,25.105471861471855,22.330772546897553,0.0,8.423163059163063,4.840263167388169,24.35536868686869,0.043,8.95892261904762,7.393365079365077
S#CT0000000163,8,3.125,1,5.9011314,116.0483628,1.0,1,1,0,1,0,0,0,0,0,45,33,0,18,0,0,0,0,0,19.027259920634926,18.945597222222215,8.049742063492063,17.594321428571426,19.665809523809525,2.769317460317461,15.315904761904763,12.483533730158731,13.155083333333337
S#CT0000000171,1,2.0,1,5.82734078,116.0409747,1.0,1,0,0,1,0,0,0,1,0,33,0,0,14,0,0,0,22,0,23.89565863177711,15.587946969926127,10.600998821877088,12.063653498977843,10.626265425209317,7.956793130346718,9.477854812843061,7.397804307431605,10.579911652149635
S#CT0000000172,2,1.0,1,5.94003644,116.0839525,1.0,1,0,1,1,1,1,1,0,0,25,0,18,45,18,16,5,0,0,25.209940159375947,18.79845698442896,10.106536171517114,15.270365351514338,15.003802611332754,7.549598099296951,10.709477977755206,7.786319925683171,11.99766300440377
S#CT0000000184,2,1.5,1,6.010658,116.1328614,1.0,1,1,1,0,1,0,0,0,0,48,5,33,0,43,0,0,0,0,23.134046722997432,15.90097640912693,5.542222354766428,13.919352018484915,10.820398316615345,7.06957691254867,10.95690292222727,7.826065352205744,13.868717386047958
S#CT0000000188,3,1.0,1,3.1687262,113.05152019999998,3.0,1,0,1,0,0,0,1,0,0,17,0,41,0,0,0,46,0,0,27.56271407065158,31.84822625291377,25.638593774281286,14.415900731213231,6.358530261405266,0.8681352466977468,8.129212370962374,14.41831014818515,5.6267602189477195
S#CT0000000191,2,1.0,1,3.190682683,113.0951038,3.0,1,1,0,1,1,0,0,0,0,31,21,0,27,36,0,0,0,0,24.026095604554566,17.902233524970082,12.1352188942561,9.50575429243998,11.750069654562532,10.063702191866987,9.378199662858636,11.8527488931273,9.950450917765654
S#CT0000000200,1,2.0,1,5.3493796,116.1747288,1.0,1,0,1,0,0,0,0,1,1,49,0,36,0,0,0,0,31,29,23.89565863177711,15.587946969926127,10.600998821877088,12.063653498977843,10.626265425209317,7.956793130346718,9.477854812843061,7.397804307431605,10.579911652149635
S#CT0000000213,2,4.0,1,2.29542324,111.8958941,3.0,0,1,1,0,0,0,1,1,0,0,5,8,0,0,0,27,19,0,18.785391397392036,15.137736801560875,7.999967484566143,15.490840243860484,7.460428140261907,6.469279794213054,8.50569328582812,3.735064806320906,18.588573559930627
S#CT0000000214,2,4.0,1,2.291547024,111.8260346,3.0,1,1,0,1,0,0,1,0,1,9,19,0,28,0,0,36,0,44,18.785391397392036,15.137736801560875,7.999967484566143,15.490840243860484,7.460428140261907,6.469279794213054,8.50569328582812,3.735064806320906,18.588573559930627
S#CT0000000215,1,0.0,1,3.18264103,113.093037,3.0,1,1,0,0,0,1,0,0,1,13,21,0,0,0,23,0,0,19,21.628061504371708,19.0293978937777,14.006702904979583,8.685902539034497,8.670726718974842,11.216587129284703,5.985611640631615,9.200741817419438,15.171206889259032
S#CT0000000219,3,2.0,1,5.047908123,118.3412828,1.0,0,1,1,1,1,1,1,1,1,0,5,13,10,32,17,32,49,35,21.56228971274824,16.80304307085481,9.514663932515386,10.61391579228381,10.106927588396323,7.916905695642933,8.46535842163464,7.9237906110604595,13.666385828655532
S#CT0000000223,1,1.0,1,5.2992704,115.2463634,1.0,1,1,0,0,1,0,0,1,1,23,31,0,0,27,0,0,46,9,22.077932718143646,15.898698105335695,12.372386211725907,12.257512447841355,12.674005816023833,7.167133315537911,12.848390682253664,9.072342492985518,9.584989700889333
S#CT0000000225,4,3.0,1,4.4112902,117.4956023,1.0,1,1,0,0,1,0,1,0,0,27,10,0,0,38,0,34,0,0,27.964186507936503,21.1802968975469,0.11944444444444445,6.785182539682541,17.015722222222216,0.16649999999999998,14.681444444444441,5.716666666666665,9.520206349206351
S#CT0000000226,3,2.0,1,4.683300136,118.2470533,1.0,1,1,0,0,0,0,0,0,0,36,24,0,0,0,0,0,0,0,21.56228971274824,16.80304307085481,9.514663932515386,10.61391579228381,10.106927588396323,7.916905695642933,8.46535842163464,7.9237906110604595,13.666385828655532
S#CT0000000228,6,2.8333333333333335,1,4.2442457,117.9016484,1.0,1,1,1,1,0,0,1,1,0,7,22,44,21,0,0,6,7,0,15.11054166666667,19.796083333333332,35.594771825396826,18.817416666666666,3.990365079365079,3.0651428571428574,7.144291666666666,9.422333333333333,3.532916666666667
S#CT0000000232,2,2.0,1,4.685713,118.2553517,1.0,1,1,0,1,0,0,0,0,1,16,9,0,42,0,0,0,0,44,23.59733724701005,17.27268156741686,10.30946683676973,13.648518710748315,11.660050342195355,9.151203006589183,10.19497463197695,6.6383371679203185,11.948721033025054
S#CT0000000234,8,2.5,1,5.626587239,117.1335903,1.0,1,0,0,1,1,1,0,1,0,44,0,0,40,44,25,0,42,0,40.056583333333336,5.908666666666667,0.825,31.475499999999993,35.626000000000005,11.840333333333334,1.684583333333333,16.518500000000003,18.700000000000003
S#CT0000000236,5,9.4,1,2.3170187,111.8279976,3.0,0,0,1,0,0,0,1,0,1,0,0,29,0,0,0,5,0,34,8.1395,1.675,30.657000000000004,2.120833333333333,1.2845,0.78,2.5733333333333324,0.525,16.752666666666663
S#CT0000000243,2,4.0,1,4.47887006,114.0114953,1.0,1,0,1,0,1,0,1,1,1,46,0,35,0,42,0,31,38,27,24.20352234732037,17.846465829528046,11.505506401057916,11.874245376131489,13.935644574630246,6.460508338742019,12.56310508261671,7.224827753143436,5.920856416224379
S#CT0000000244,10,5.8,1,4.8599059,115.4061298,1.0,1,0,1,0,1,0,1,0,1,21,0,15,0,32,0,36,0,7,18.095,10.56,10.77,8.25,22.78666666666667,3.785,24.710000000000004,4.8725,9.8895
S#CT0000000245,2,2.0,1,3.0536462,103.0878552,4.0,1,0,0,1,1,1,0,1,1,15,0,0,49,35,29,0,24,38,23.915150847985682,16.579581491274645,10.212092308312279,12.869001472128254,12.213940634919926,7.609686424264748,9.47500381830215,8.002540958098203,11.149565716887984
S#CT0000000249,5,2.6,1,5.139358881,118.2145654,1.0,1,1,0,0,1,1,1,0,0,45,10,0,0,27,10,16,0,0,19.996299603174613,9.870718253968255,23.086150793650805,0.0,17.659831349206346,12.343634920634923,16.41914484126984,3.4563095238095225,4.202271825396824
S#CT0000000250,2,6.5,1,4.41302126,114.0101178,1.0,1,1,1,1,1,1,0,1,0,37,39,12,39,7,26,0,28,0,27.909024512252458,17.291379445717677,2.3393394611924028,16.137384772906838,20.62008945874387,25.567635692738623,7.836276791019442,19.01685903149138,10.04871905545435
S#CT0000000252,1,2.0,1,3.779855,103.2179349,4.0,1,1,1,1,0,0,1,0,0,40,42,21,25,0,0,18,0,0,21.076807731849225,17.603418183068932,11.60474188369898,13.966870875863453,11.64076431249935,8.313337193500352,9.956074924703234,7.91397788417051,10.266835216351042
S#CT0000000260,1,2.0,1,4.013465,103.2766467,4.0,1,1,0,0,1,0,0,0,0,31,7,0,0,40,0,0,0,0,21.076807731849225,17.603418183068932,11.60474188369898,13.966870875863453,11.64076431249935,8.313337193500352,9.956074924703234,7.91397788417051,10.266835216351042
S#CT0000000265,3,2.6666666666666665,1,2.8950899500000005,101.92760700000001,4.0,1,0,0,1,1,0,1,1,0,35,0,0,5,12,0,34,23,0,21.43001544478097,15.555986389261333,18.856583645826888,8.80731566580244,10.288715678785168,10.32346826120628,8.937449673941495,6.6357666690562755,6.188889758287408
S#CT0000000268,6,3.6666666666666665,1,5.250444343,118.05441460000002,1.0,0,1,0,0,1,0,1,1,1,0,43,0,0,22,0,25,48,46,20.33059126984127,35.73875000000001,16.758928571428577,2.039166666666667,9.869761904761907,0.6377471139971139,11.396297619047616,32.83934523809522,19.769880952380948
S#CT0000000276,10,2.0,1,5.8834456,118.0385876,1.0,0,0,1,0,0,1,0,1,0,0,0,19,0,0,18,0,10,0,20.0355,8.217500000000001,10.645666666666669,17.719583333333333,2.039083333333333,10.72875,11.277583333333334,6.295333333333335,13.710916666666664
S#CT0000000279,2,1.0,1,3.2005985,113.0639973,3.0,1,1,0,0,1,0,1,0,0,23,40,0,0,18,0,12,0,0,24.026095604554566,17.902233524970082,12.1352188942561,9.50575429243998,11.750069654562532,10.063702191866987,9.378199662858636,11.8527488931273,9.950450917765654
S#CT0000000283,8,2.0,1,2.738939285,101.926178,4.0,1,0,0,1,1,1,0,0,1,29,0,0,37,14,29,0,0,42,27.50747713392179,14.438896258576829,6.1202882148480375,25.053130262232706,9.554227551986155,12.042662917134264,11.131717097279624,5.473521761697454,11.511663095989093
S#CT0000000284,7,8.428571428571429,1,5.121884591,115.9429108,1.0,1,1,0,0,1,0,0,0,1,23,25,0,0,12,0,0,0,33,25.2075,21.84775,5.789166666666667,7.428333333333334,10.4425,3.884,3.488416666666667,0.45,23.11375
S#CT0000000286,4,2.0,1,3.268288333,102.6087583,4.0,0,1,0,0,0,1,0,1,1,0,44,0,0,0,5,0,41,5,21.839049912651877,17.643005859803935,11.571527349507775,13.501425637405275,11.978308041671468,9.268321795018894,8.598815697470114,9.410084999296252,10.055004074854772
S#CT0000000288,2,12.5,1,5.2959135,115.2392898,1.0,1,0,0,0,1,1,1,0,0,47,0,0,0,6,23,44,0,0,32.17978625541126,6.156779220779219,15.869655844155837,10.129125541125541,1.6881006493506487,15.9166737012987,17.45494480519481,0.165,6.458891774891774
S#CT0000000290,2,1.5,1,3.749806667,103.1913117,4.0,1,1,1,0,0,1,0,1,0,14,41,33,0,0,13,0,46,0,22.519486554028482,19.918833661006747,10.565305277090301,14.073130180065263,10.67533113537008,7.572066543993325,9.748822793661116,7.927961077929902,13.92000294999331
S#CT0000000294,20,3.45,3,4.47896013,114.0114955,1.0,1,1,1,1,0,0,0,0,1,42,5,41,34,0,0,0,0,30,33.22,8.9,31.715,25.27833333333333,2.265,5.7,2.105,4.855,22.935
S#CT0000000296,1,4.0,1,4.4788411,114.0115731,1.0,1,1,0,0,0,0,1,0,0,13,19,0,0,0,0,38,0,0,18.68693618303352,16.746378797973602,15.802695430064432,13.741215438006277,16.125992696888595,7.892561570159284,16.521749152507276,3.738348783354587,3.4347362968129214
S#CT0000000298,5,1.6,1,3.1687257,113.0515181,3.0,1,1,0,1,0,1,0,1,0,12,24,0,37,0,16,0,37,0,17.38490973813768,23.96961588574824,15.019334564128682,24.026196895424846,5.217555714710127,10.777902035056442,13.059249405822941,17.499402172990397,13.1337969081572
S#CT0000000300,3,1.3333333333333333,1,3.19338172,113.0503484,3.0,1,1,0,1,0,0,0,0,0,44,14,0,37,0,0,0,0,0,19.77380009844386,4.944599586902605,8.731509131327046,12.159653355395035,8.738727476342032,3.3334467499519747,5.851581789598428,0.0,9.266074395246994
S#CT0000000309,3,2.6666666666666665,1,3.1923101,101.6565514,4.0,1,1,1,1,0,0,1,1,1,5,24,16,36,0,0,31,23,22,21.43001544478097,15.555986389261333,18.856583645826888,8.80731566580244,10.288715678785168,10.32346826120628,8.937449673941495,6.6357666690562755,6.188889758287408
S#CT0000000311,2,2.0,1,6.879843869,116.8461759,1.0,1,1,0,0,1,1,0,1,0,25,41,0,0,45,43,0,37,0,23.59733724701005,17.27268156741686,10.30946683676973,13.648518710748315,11.660050342195355,9.151203006589183,10.19497463197695,6.6383371679203185,11.948721033025054
S#CT0000000312,1,2.0,1,3.81622182,103.2766105,4.0,1,1,1,0,1,0,0,0,0,44,25,37,0,38,0,0,0,0,21.076807731849225,17.603418183068932,11.60474188369898,13.966870875863453,11.64076431249935,8.313337193500352,9.956074924703234,7.91397788417051,10.266835216351042
S#CT0000000325,1,0.0,1,3.795543333,103.3167467,4.0,1,1,1,1,1,0,1,0,0,8,49,8,10,44,0,47,0,0,28.93538086994707,17.93934790291408,16.409144610699762,17.320775577363815,11.758715182285039,13.04808837730896,16.02873403965316,4.550161954875191,0.0
S#CT0000000328,2,1.0,1,3.735646667,103.3066483,4.0,0,0,0,0,1,1,0,1,1,0,0,0,0,34,46,0,5,10,20.152709712942894,18.31388706269105,8.296968607028322,11.973273731096477,10.352236111998845,12.101967061614905,10.617441903008972,8.147074453836712,14.064636069137636
S#CT0000000331,3,1.0,1,3.75183,103.3051564,4.0,1,0,1,1,0,0,0,1,0,22,0,15,37,0,0,0,27,0,16.054226731601737,21.524526362526363,12.287208465145973,15.256538766788765,14.411263569763571,3.7949788267288254,9.08385653929404,6.404402472527472,6.218750235875241
S#CT0000000332,2,2.0,1,3.7887706,103.3307617,4.0,0,1,1,0,0,0,0,0,0,0,44,46,0,0,0,0,0,0,23.915150847985682,16.579581491274645,10.212092308312279,12.869001472128254,12.213940634919926,7.609686424264748,9.47500381830215,8.002540958098203,11.149565716887984
S#CT0000000334,2,2.0,1,3.7649216,103.3168497,4.0,1,1,0,1,1,0,1,1,1,18,35,0,41,27,0,17,36,48,23.915150847985682,16.579581491274645,10.212092308312279,12.869001472128254,12.213940634919926,7.609686424264748,9.47500381830215,8.002540958098203,11.149565716887984
S#CT0000000338,3,0.0,1,3.7506212,103.2675181,4.0,1,1,0,0,1,1,0,1,0,24,42,0,0,16,29,0,24,0,21.755478174603176,29.297803418803404,3.2954711260961256,9.037962454212453,17.48043131868132,20.590319444444443,4.029514652014652,14.873253607503607,9.074660533910535
S#CT0000000344,2,0.5,1,3.7488362,103.2095456,4.0,1,0,0,0,1,0,1,1,0,40,0,0,0,16,0,35,44,0,31.500045745920737,11.31621768509269,8.075986568986568,3.234128565878566,13.563040931290931,15.170032301032302,19.688074897324892,11.959337939837944,18.023735292485284
